pair	class	total	ref_correct	cmp_correct	delta_correct	ref_acc	cmp_acc	avg_true_prob_delta	avg_margin_delta
continuous_vs_candidate	80	50	45	44	-1	90.0	88.0	-0.004587526433169842	-0.11608165502548218
continuous_vs_candidate	717	50	36	35	-1	72.0	70.0	-0.004572092089802027	0.07957877963781357
continuous_vs_candidate	605	50	44	43	-1	88.0	86.0	-0.004545682109892368	0.07696107029914856
continuous_vs_candidate	646	50	46	45	-1	92.0	90.0	-0.004474101588129997	0.0035202456638216972
continuous_vs_candidate	650	50	30	29	-1	60.0	58.0	-0.00423520989716053	0.021731214597821236
continuous_vs_candidate	749	50	45	44	-1	90.0	88.0	-0.004082412924617529	-0.11705020070075989
continuous_vs_candidate	704	50	47	46	-1	94.0	92.0	-0.004033990669995546	-0.0937894731760025
continuous_vs_candidate	620	50	14	13	-1	28.0	26.0	-0.003900825744494796	0.05427804961800575
continuous_vs_candidate	499	50	29	28	-1	58.0	56.0	-0.0037623299285769463	-0.2275392860174179
continuous_vs_candidate	901	50	34	33	-1	68.0	66.0	-0.0035267965868115425	-0.07545509934425354
continuous_vs_candidate	313	50	40	39	-1	80.0	78.0	-0.00342893716879189	-0.07165917754173279
continuous_vs_candidate	878	50	42	41	-1	84.0	82.0	-0.0032066726125776768	-0.0752602070569992
continuous_vs_candidate	755	50	46	45	-1	92.0	90.0	-0.002844675676897168	0.02091056853532791
continuous_vs_candidate	362	50	45	44	-1	90.0	88.0	-0.0027535278350114822	0.036483749747276306
continuous_vs_candidate	678	50	38	37	-1	76.0	74.0	-0.002213411731645465	0.01824038475751877
continuous_vs_candidate	263	50	48	47	-1	96.0	94.0	-0.002094246679916978	-0.09100931882858276
continuous_vs_candidate	787	50	34	33	-1	68.0	66.0	-0.001989042852073908	0.021214304491877556
continuous_vs_candidate	796	50	39	38	-1	78.0	76.0	-0.0017836842453107238	0.045497436076402664
continuous_vs_candidate	137	50	46	45	-1	92.0	90.0	-0.0017289211973547935	-0.042649995535612106
continuous_vs_candidate	391	50	45	44	-1	90.0	88.0	-0.0016779297729954123	-0.03195739910006523
continuous_vs_candidate	350	50	48	47	-1	96.0	94.0	-0.0016463962383568287	0.037233561277389526
continuous_vs_candidate	459	50	33	32	-1	66.0	64.0	-0.0016307523474097252	-0.11318592727184296
continuous_vs_candidate	713	50	47	46	-1	94.0	92.0	-0.0013614690396934748	0.07837167382240295
continuous_vs_candidate	186	50	38	37	-1	76.0	74.0	-0.0013202012050896883	-0.01877925917506218
continuous_vs_candidate	377	50	42	41	-1	84.0	82.0	-0.0012968891533091664	0.06780456751585007
continuous_vs_candidate	629	50	42	41	-1	84.0	82.0	-0.0010952806333079934	-0.013432197272777557
continuous_vs_candidate	747	50	37	36	-1	74.0	72.0	-0.0009532978292554617	0.007502384018152952
continuous_vs_candidate	888	50	42	41	-1	84.0	82.0	-0.0008572311489842832	-0.1274402141571045
continuous_vs_candidate	709	50	42	41	-1	84.0	82.0	-0.0008552902727387846	-0.13142982125282288
continuous_vs_candidate	353	50	36	35	-1	72.0	70.0	-0.0005905037978664041	0.027244549244642258
continuous_vs_candidate	427	50	32	31	-1	64.0	62.0	0.0002511367201805115	-0.05287548154592514
continuous_vs_candidate	104	50	43	42	-1	86.0	84.0	0.0002706844825297594	0.0041666412726044655
continuous_vs_candidate	511	50	44	43	-1	88.0	86.0	0.00031600057263858616	0.07245195657014847
continuous_vs_candidate	843	50	45	44	-1	90.0	88.0	0.0004552960454020649	-0.03275373578071594
continuous_vs_candidate	123	50	44	43	-1	88.0	86.0	0.0006762975244782865	0.07734223455190659
continuous_vs_candidate	497	50	36	35	-1	72.0	70.0	0.0007007435197010636	-0.04927371069788933
continuous_vs_candidate	610	50	42	41	-1	84.0	82.0	0.0010253466898575425	-0.07554662972688675
continuous_vs_candidate	897	50	46	45	-1	92.0	90.0	0.0010516458423808217	-0.009100446477532387
continuous_vs_candidate	812	50	49	48	-1	98.0	96.0	0.0011462986003607512	0.13666366040706635
continuous_vs_candidate	490	50	42	41	-1	84.0	82.0	0.0013809716328978539	0.07007189840078354
continuous_vs_candidate	638	50	15	14	-1	30.0	28.0	0.001660803216509521	-0.026483086869120598
continuous_vs_candidate	852	50	43	42	-1	86.0	84.0	0.0016856908332556486	-0.04911070689558983
continuous_vs_candidate	711	50	40	39	-1	80.0	78.0	0.0017395418835803866	0.1752561628818512
continuous_vs_candidate	316	50	49	48	-1	98.0	96.0	0.0018501612357795238	-0.030582638457417488
continuous_vs_candidate	400	50	23	22	-1	46.0	44.0	0.0026281678583472967	0.23237575590610504
continuous_vs_candidate	874	50	50	49	-1	100.0	98.0	0.0026331765111535788	-0.09043312817811966
