pair	class	total	ref_correct	cmp_correct	delta_correct	ref_acc	cmp_acc	avg_true_prob_delta	avg_margin_delta
localref06_vs_phase2cx	95	50	48	46	-2	96.0	92.0	-0.010541114956140518	-0.04157225787639618
localref06_vs_phase2cx	319	50	43	41	-2	86.0	82.0	-0.009638983756303787	0.0462065227329731
localref06_vs_phase2cx	403	50	44	42	-2	88.0	84.0	-0.009106840938329697	-0.17843514680862427
localref06_vs_phase2cx	166	50	35	33	-2	70.0	66.0	-0.008705380372703075	0.04529685899615288
localref06_vs_phase2cx	231	50	20	18	-2	40.0	36.0	-0.0081578204408288	0.0017940235557034612
localref06_vs_phase2cx	998	50	26	24	-2	52.0	48.0	-0.008153373375535011	-0.012010450474917889
localref06_vs_phase2cx	647	50	44	42	-2	88.0	84.0	-0.008027071133255959	0.11026504635810852
localref06_vs_phase2cx	442	50	39	37	-2	78.0	74.0	-0.007543371524661779	0.07311057299375534
localref06_vs_phase2cx	32	50	26	24	-2	52.0	48.0	-0.00747551629319787	-0.038237858563661575
localref06_vs_phase2cx	380	50	34	32	-2	68.0	64.0	-0.006066115573048592	0.08789557218551636
localref06_vs_phase2cx	490	50	41	39	-2	82.0	78.0	-0.0058646248653531075	-0.050374411046504974
localref06_vs_phase2cx	482	50	16	14	-2	32.0	28.0	-0.005677276756614447	-0.07868886739015579
localref06_vs_phase2cx	868	50	37	35	-2	74.0	70.0	-0.005414966493844986	0.2600378692150116
localref06_vs_phase2cx	192	50	43	41	-2	86.0	82.0	-0.005182677414268255	0.08352351188659668
localref06_vs_phase2cx	375	50	47	45	-2	94.0	90.0	-0.0046661412343382835	-0.012740049511194229
localref06_vs_phase2cx	633	50	28	26	-2	56.0	52.0	-0.004457843489944935	0.007063846569508314
localref06_vs_phase2cx	575	50	44	42	-2	88.0	84.0	-0.004450173582881689	0.002736310940235853
localref06_vs_phase2cx	589	50	40	38	-2	80.0	76.0	-0.004384634084999561	-0.06453312933444977
localref06_vs_phase2cx	47	50	41	39	-2	82.0	78.0	-0.00431075319647789	-0.09527473151683807
localref06_vs_phase2cx	818	50	22	20	-2	44.0	40.0	-0.0037934856954962015	-0.1891288310289383
localref06_vs_phase2cx	789	50	43	41	-2	86.0	82.0	-0.0023734087590128183	-0.06465672701597214
localref06_vs_phase2cx	395	50	39	37	-2	78.0	74.0	-0.002349152462556958	0.12211336940526962
