section	case	key0	key1	key2	params	numel	rel_l2	delta_l2	base_l2	max_param_rel_l2	max_abs_delta	name	kind	stage	module
by_module_kind	phase1f_ckpt2_to_ckpt3	phase1f_ckpt2_to_ckpt3	features.1.1.attn.move_v_b4	move_shift	1	96	0.008080006633014902	0.0015245283721014857	0.18867909908294678	0.008080006633014902	0.0004897629842162132				
by_module_kind	phase1f_ckpt2_to_ckpt3	phase1f_ckpt2_to_ckpt3	features.5.1.attn.proj.move_aft	move_shift	1	384	0.0078099717084505246	0.0022065704688429832	0.2825324535369873	0.0078099717084505246	0.00037243112456053495				
by_module_kind	phase1f_ckpt2_to_ckpt3	phase1f_ckpt2_to_ckpt3	features.5.1.mlp.fc1.move_aft	move_shift	1	384	0.007758113467498337	0.004063713364303112	0.5238017439842224	0.007758113467498337	0.0006098402664065361				
by_module_kind	phase1f_ckpt2_to_ckpt3	phase1f_ckpt2_to_ckpt3	features.5.0.attn.proj.move_aft	move_shift	1	384	0.0077285744343536696	0.002501930110156536	0.3237246572971344	0.0077285744343536696	0.00041603262070566416				
by_module_kind	phase1f_ckpt2_to_ckpt3	phase1f_ckpt2_to_ckpt3	features.3.1.attn.move_v_aft	move_shift	1	192	0.007681190481645254	0.001271481509320438	0.16553182899951935	0.007681190481645254	0.00033578090369701385				
by_module_kind	phase1f_ckpt2_to_ckpt3	phase1f_ckpt2_to_ckpt3	features.3.0.attn.quan_a_softmax_fn	act_quant	1	49	0.007527845834106238	0.0024781394749879837	0.32919636368751526	0.007527845834106238	0.0007380656898021698				
by_module_kind	phase1f_ckpt2_to_ckpt3	phase1f_ckpt2_to_ckpt3	features.3.0.attn.move_v_b4	move_shift	1	192	0.007425430776610866	0.0019785743206739426	0.266459196805954	0.007425430776610866	0.0005129575729370117				
by_module_kind	phase1f_ckpt2_to_ckpt3	phase1f_ckpt2_to_ckpt3	features.3.1.attn.move_v_b4	move_shift	1	192	0.007397856041082769	0.0013103109085932374	0.1771203577518463	0.007397856041082769	0.00036825984716415405				
by_module_kind	phase1f_ckpt2_to_ckpt3	phase1f_ckpt2_to_ckpt3	features.5.0.attn.quant_x_4_qkv	act_quant	2	768	0.007391090086268512	0.003778913641078409	0.5112796078753037	0.007733936063739923	0.0005311947898007929				
by_module_kind	phase1f_ckpt2_to_ckpt3	phase1f_ckpt2_to_ckpt3	features.5.4.attn.proj.move_b4	move_shift	1	384	0.007388604359812765	0.0016414565034210682	0.22216056287288666	0.007388604359812765	0.0002773551968857646				
by_module_kind	phase1f_ckpt2_to_ckpt3	phase1f_ckpt2_to_ckpt3	features.3.0.attn.proj.move_b4	move_shift	1	192	0.007367045478179761	0.0018684917595237494	0.25362837314605713	0.007367045478179761	0.00040566781535744667				
by_module_kind	phase1f_ckpt2_to_ckpt3	phase1f_ckpt2_to_ckpt3	features.3.1.attn.move_qkx_aft	move_shift	1	1152	0.007323461578220009	0.016249071806669235	2.2187693119049072	0.007323461578220009	0.0017509162425994873				
by_module_kind	phase1f_ckpt2_to_ckpt3	phase1f_ckpt2_to_ckpt3	features.7.1.attn.proj.move_aft	move_shift	1	768	0.007243543745135905	0.0031000275630503893	0.42797112464904785	0.007243543745135905	0.0004086233675479889				
by_module_kind	phase1f_ckpt2_to_ckpt3	phase1f_ckpt2_to_ckpt3	features.5.2.attn.move_qkx_b4	move_shift	1	4608	0.007216633609941715	0.03911722078919411	5.420424938201904	0.007216633609941715	0.002199321985244751				
by_module_kind	phase1f_ckpt2_to_ckpt3	phase1f_ckpt2_to_ckpt3	features.7.1.attn.quant_x_4_qkv	act_quant	2	1536	0.007197073374725629	0.006682280023480561	0.9284718489806013	0.007267780376729587	0.0007204711437225342				
by_module_kind	phase1f_ckpt2_to_ckpt3	phase1f_ckpt2_to_ckpt3	features.3.0.mlp.fc1.move_aft	move_shift	1	192	0.007132263564662026	0.0024211180862039328	0.33945998549461365	0.007132263564662026	0.00045031867921352386				
by_module_kind	phase1f_ckpt2_to_ckpt3	phase1f_ckpt2_to_ckpt3	features.5.4.attn.proj.move_aft	move_shift	1	384	0.007034992685765746	0.0016515788156539202	0.23476624488830566	0.007034992685765746	0.0002932887291535735				
by_module_kind	phase1f_ckpt2_to_ckpt3	phase1f_ckpt2_to_ckpt3	features.3.1.attn.proj.move_b4	move_shift	1	192	0.006970266759619484	0.0012377018574625254	0.17756879329681396	0.006970266759619484	0.000331047922372818				
by_module_kind	phase1f_ckpt2_to_ckpt3	phase1f_ckpt2_to_ckpt3	features.5.4.attn.move_qkx_b4	move_shift	1	4608	0.006934124628570419	0.03946124017238617	5.69087553024292	0.006934124628570419	0.002039428800344467				
by_module_kind	phase1f_ckpt2_to_ckpt3	phase1f_ckpt2_to_ckpt3	features.1.1.attn.move_qkx_aft	move_shift	1	288	0.006896087068128487	0.0075836144387722015	1.0996981859207153	0.006896087068128487	0.0012576598674058914				
by_module_kind	phase1f_ckpt2_to_ckpt3	phase1f_ckpt2_to_ckpt3	features.5.3.attn.move_qkx_b4	move_shift	1	4608	0.00688941638285908	0.0392177440226078	5.69246244430542	0.00688941638285908	0.002015523612499237				
by_module_kind	phase1f_ckpt2_to_ckpt3	phase1f_ckpt2_to_ckpt3	features.5.5.attn.quant_x_4_qkv	act_quant	2	768	0.006879153620357428	0.0044996161516433235	0.6540944424220507	0.0069291959998182455	0.0005019344389438629				
by_module_kind	phase1f_ckpt2_to_ckpt3	phase1f_ckpt2_to_ckpt3	features.7.1.mlp.fc2.move_b4	move_shift	1	3072	0.006739210005149669	0.01393128652125597	2.0671987533569336	0.006739210005149669	0.0010586753487586975				
by_module_kind	phase1f_ckpt2_to_ckpt3	phase1f_ckpt2_to_ckpt3	features.5.1.attn.move_qkx_b4	move_shift	1	4608	0.006713490371134626	0.038691215217113495	5.763204097747803	0.006713490371134626	0.0021142009645700455				
by_module_kind	phase1f_ckpt2_to_ckpt3	phase1f_ckpt2_to_ckpt3	features.3.0.attn.move_qkx_aft	move_shift	1	1152	0.006700025567843068	0.01306166686117649	1.9494950771331787	0.006700025567843068	0.0012186020612716675				
by_module_kind	phase1f_ckpt2_to_ckpt3	phase1f_ckpt2_to_ckpt3	features.5.3.attn.move_qkx_aft	move_shift	1	4608	0.006679297194948133	0.024355575442314148	3.646427869796753	0.006679297194948133	0.0013415031135082245				
by_module_kind	phase1f_ckpt2_to_ckpt3	phase1f_ckpt2_to_ckpt3	features.5.1.attn.move_qkx_aft	move_shift	1	4608	0.006584608388734052	0.02389994077384472	3.6296677589416504	0.006584608388734052	0.0014086365699768066				
by_module_kind	phase1f_ckpt2_to_ckpt3	phase1f_ckpt2_to_ckpt3	features.5.4.attn.move_qkx_aft	move_shift	1	4608	0.006580393065545984	0.025824209675192833	3.924417495727539	0.006580393065545984	0.0015126075595617294				
by_module_kind	phase1f_ckpt2_to_ckpt3	phase1f_ckpt2_to_ckpt3	features.5.2.attn.move_qkx_aft	move_shift	1	4608	0.006573367322531247	0.02657189406454563	4.042356491088867	0.006573367322531247	0.0014800578355789185				
top_params	phase1f_ckpt2_to_ckpt3					50176	0.19814169181047994	0.128104105591774	0.6465277671813965		0.002407343126833439	features.0.0.move_b4.bias	move_shift	features.0.0	features.0.0.move_b4
top_params	phase1f_ckpt2_to_ckpt3					50176	0.19701832992657412	0.12806297838687897	0.6500054001808167		0.0024099452421069145	features.0.0.move_aft.bias	move_shift	features.0.0	features.0.0.move_aft
top_params	phase1f_ckpt2_to_ckpt3					1000	0.10240569557432362	0.004034876357764006	0.03940089792013168		0.00047981669194996357	head.lsqw_fn.s	weight_quant	head	head.lsqw_fn
top_params	phase1f_ckpt2_to_ckpt3					96	0.09744609654102632	0.0017963711870834231	0.018434511497616768		0.0005669815000146627	features.0.0.lsqw_fn.s	weight_quant	features.0.0	features.0.0.lsqw_fn
top_params	phase1f_ckpt2_to_ckpt3					49	0.021709825914369207	0.0027106599882245064	0.12485866993665695		0.000832168385386467	features.1.0.attn.quan_a_softmax_fn.s	act_quant	features.1.0	features.1.0.attn.quan_a_softmax_fn
top_params	phase1f_ckpt2_to_ckpt3					3072	0.01895906804320498	0.012447618879377842	0.656552255153656		0.001522548496723175	features.7.0.mlp.fc2.move_b4.bias	move_shift	features.7.0	features.7.0.mlp.fc2.move_b4
top_params	phase1f_ckpt2_to_ckpt3					49	0.016860351949322245	0.0032918702345341444	0.19524326920509338		0.0010267049074172974	features.1.1.attn.quan_a_softmax_fn.s	act_quant	features.1.1	features.1.1.attn.quan_a_softmax_fn
top_params	phase1f_ckpt2_to_ckpt3					49	0.015333095574653406	0.0034383402671664953	0.22424305975437164		0.0010085739195346832	features.5.2.attn.quan_a_softmax_fn.s	act_quant	features.5.2	features.5.2.attn.quan_a_softmax_fn
top_params	phase1f_ckpt2_to_ckpt3					384	0.014971391323871255	0.002454783534631133	0.16396495699882507		0.00042413361370563507	features.5.1.attn.move_v_aft.bias	move_shift	features.5.1	features.5.1.attn.move_v_aft
top_params	phase1f_ckpt2_to_ckpt3					49	0.014831301020920243	0.0035010918509215117	0.2360610067844391		0.001183386892080307	features.7.0.attn.quan_a_softmax_fn.s	act_quant	features.7.0	features.7.0.attn.quan_a_softmax_fn
top_params	phase1f_ckpt2_to_ckpt3					384	0.013484938096848887	0.0021474298555403948	0.1592465490102768		0.000425693579018116	features.5.2.attn.move_v_aft.bias	move_shift	features.5.2	features.5.2.attn.move_v_aft
top_params	phase1f_ckpt2_to_ckpt3					384	0.013110946571947004	0.00252442411147058	0.19254323840141296		0.0004154890775680542	features.5.1.attn.move_v_b4.bias	move_shift	features.5.1	features.5.1.attn.move_v_b4
top_params	phase1f_ckpt2_to_ckpt3					384	0.012772276476697975	0.0027678178157657385	0.21670512855052948		0.0006744135171175003	features.5.0.attn.move_v_aft.bias	move_shift	features.5.0	features.5.0.attn.move_v_aft
top_params	phase1f_ckpt2_to_ckpt3					384	0.012594254934365426	0.001956820022314787	0.15537402033805847		0.00030501000583171844	features.5.3.attn.move_v_aft.bias	move_shift	features.5.3	features.5.3.attn.move_v_aft
top_params	phase1f_ckpt2_to_ckpt3					768	0.012470331121219192	0.0032203076407313347	0.2582375407218933		0.00037663429975509644	features.7.0.attn.move_v_aft.bias	move_shift	features.7.0	features.7.0.attn.move_v_aft
top_params	phase1f_ckpt2_to_ckpt3					49	0.012459019073502067	0.00326417270116508	0.26199275255203247		0.0011268816888332367	features.5.4.attn.quan_a_softmax_fn.s	act_quant	features.5.4	features.5.4.attn.quan_a_softmax_fn
top_params	phase1f_ckpt2_to_ckpt3					384	0.012456539852082667	0.0022066624369472265	0.17714890837669373		0.00042211334221065044	features.5.2.attn.move_v_b4.bias	move_shift	features.5.2	features.5.2.attn.move_v_b4
top_params	phase1f_ckpt2_to_ckpt3					384	0.012232916364742377	0.0017443139804527164	0.14259183406829834		0.0003233030438423157	features.5.5.attn.move_v_aft.bias	move_shift	features.5.5	features.5.5.attn.move_v_aft
top_params	phase1f_ckpt2_to_ckpt3					384	0.012022778139659575	0.0016987448325380683	0.14129386842250824		0.0002739358751568943	features.5.4.attn.move_v_aft.bias	move_shift	features.5.4	features.5.4.attn.move_v_aft
top_params	phase1f_ckpt2_to_ckpt3					384	0.011860947008893258	0.0028192426543682814	0.23769119381904602		0.0006697122007608414	features.5.0.attn.move_v_b4.bias	move_shift	features.5.0	features.5.0.attn.move_v_b4
top_params	phase1f_ckpt2_to_ckpt3					384	0.011599398966278414	0.0020313195418566465	0.17512282729148865		0.00032807979732751846	features.5.3.attn.move_v_b4.bias	move_shift	features.5.3	features.5.3.attn.move_v_b4
top_params	phase1f_ckpt2_to_ckpt3					384	0.011253584632601335	0.0018137446604669094	0.16117039322853088		0.00037711625918745995	features.5.5.attn.move_v_b4.bias	move_shift	features.5.5	features.5.5.attn.move_v_b4
top_params	phase1f_ckpt2_to_ckpt3					49	0.011176819606415906	0.003428023075684905	0.30670827627182007		0.0011196844279766083	features.3.1.attn.quan_a_softmax_fn.s	act_quant	features.3.1	features.3.1.attn.quan_a_softmax_fn
top_params	phase1f_ckpt2_to_ckpt3					49	0.01114703161498263	0.003017315175384283	0.27068328857421875		0.0009847618639469147	features.5.0.attn.quan_a_softmax_fn.s	act_quant	features.5.0	features.5.0.attn.quan_a_softmax_fn
top_params	phase1f_ckpt2_to_ckpt3					384	0.010789799228615938	0.0017406092956662178	0.16131989657878876		0.0002782084047794342	features.5.4.attn.move_v_b4.bias	move_shift	features.5.4	features.5.4.attn.move_v_b4
top_params	phase1f_ckpt2_to_ckpt3					768	0.010768581019454685	0.0032987650483846664	0.30633237957954407		0.0003849887289106846	features.7.0.attn.proj.move_b4.bias	move_shift	features.7.0	features.7.0.attn.proj.move_b4
top_params	phase1f_ckpt2_to_ckpt3					49	0.010750001261374478	0.0029526199214160442	0.2746622860431671		0.0008875206112861633	features.7.1.attn.quan_a_softmax_fn.s	act_quant	features.7.1	features.7.1.attn.quan_a_softmax_fn
top_params	phase1f_ckpt2_to_ckpt3					14	0.010701376802878644	0.009307274594902992	0.869726836681366		0.006061524152755737	features.5.4.mlp.fc2.input_quant_fn.s	act_quant	features.5.4	features.5.4.mlp.fc2.input_quant_fn
top_params	phase1f_ckpt2_to_ckpt3					49	0.010621470049242398	0.0034163796808570623	0.3216484785079956		0.0011327899992465973	features.5.1.attn.quan_a_softmax_fn.s	act_quant	features.5.1	features.5.1.attn.quan_a_softmax_fn
top_params	phase1f_ckpt2_to_ckpt3					384	0.010566079899487577	0.002714330330491066	0.2568909525871277		0.000617126002907753	features.5.0.attn.proj.move_b4.bias	move_shift	features.5.0	features.5.0.attn.proj.move_b4
top_params	phase1f_ckpt2_to_ckpt3					768	0.010498674581477595	0.0034338305704295635	0.32707276940345764		0.000444263219833374	features.7.0.attn.move_v_b4.bias	move_shift	features.7.0	features.7.0.attn.move_v_b4
top_params	phase1f_ckpt2_to_ckpt3					49	0.010080329356440626	0.0031194528564810753	0.3094594180583954		0.0012373998761177063	features.5.3.attn.quan_a_softmax_fn.s	act_quant	features.5.3	features.5.3.attn.quan_a_softmax_fn
top_params	phase1f_ckpt2_to_ckpt3					384	0.00993547615908898	0.001703135552816093	0.17141962051391602		0.00031636515632271767	features.5.5.attn.proj.move_b4.bias	move_shift	features.5.5	features.5.5.attn.proj.move_b4
top_params	phase1f_ckpt2_to_ckpt3					768	0.009866358538289382	0.0032962660770863295	0.334091454744339		0.0003392063081264496	features.7.1.attn.move_v_b4.bias	move_shift	features.7.1	features.7.1.attn.move_v_b4
top_params	phase1f_ckpt2_to_ckpt3					384	0.009774237671218804	0.002247324911877513	0.2299232929944992		0.0003675328625831753	features.5.1.attn.proj.move_b4.bias	move_shift	features.5.1	features.5.1.attn.proj.move_b4
top_params	phase1f_ckpt2_to_ckpt3					768	0.009731991607340496	0.002820492023602128	0.2898165285587311		0.00031244661659002304	features.7.1.attn.move_v_aft.bias	move_shift	features.7.1	features.7.1.attn.move_v_aft
top_params	phase1f_ckpt2_to_ckpt3					384	0.009635158134063456	0.0017091351328417659	0.17738527059555054		0.0003147644456475973	features.5.5.attn.proj.move_aft.bias	move_shift	features.5.5	features.5.5.attn.proj.move_aft
top_params	phase1f_ckpt2_to_ckpt3					49	0.009518114600389479	0.003497201716527343	0.3674258887767792		0.0011849887669086456	features.5.5.attn.quan_a_softmax_fn.s	act_quant	features.5.5	features.5.5.attn.quan_a_softmax_fn
top_params	phase1f_ckpt2_to_ckpt3					384	0.009479480684722801	0.0020936853252351284	0.22086498141288757		0.0003732210025191307	features.5.2.attn.proj.move_b4.bias	move_shift	features.5.2	features.5.2.attn.proj.move_b4
top_params	phase1f_ckpt2_to_ckpt3					384	0.009348208353428065	0.0019303075969219208	0.20648957788944244		0.00030709197744727135	features.5.3.attn.proj.move_b4.bias	move_shift	features.5.3	features.5.3.attn.proj.move_b4
top_params	phase1f_ckpt2_to_ckpt3					96	0.009203830613061006	0.0014462682884186506	0.1571376472711563		0.00047107296995818615	features.1.1.attn.move_v_aft.bias	move_shift	features.1.1	features.1.1.attn.move_v_aft
top_params	phase1f_ckpt2_to_ckpt3					96	0.009189899660212966	0.0013478925684466958	0.1466710865497589		0.00037661008536815643	features.1.1.attn.proj.move_b4.bias	move_shift	features.1.1	features.1.1.attn.proj.move_b4
top_params	phase1f_ckpt2_to_ckpt3					1536	0.009133374156801781	0.003362707793712616	0.36817803978919983		0.0003221244551241398	features.6.reduction.move_aft.bias	move_shift	features.6	features.6.reduction.move_aft
top_params	phase1f_ckpt2_to_ckpt3					768	0.008849567779124948	0.0033385581336915493	0.3772566318511963		0.0003978479653596878	features.7.0.attn.proj.move_aft.bias	move_shift	features.7.0	features.7.0.attn.proj.move_aft
top_params	phase1f_ckpt2_to_ckpt3					768	0.008630695646420319	0.003129354678094387	0.36258429288864136		0.0003902018070220947	features.7.1.attn.proj.move_b4.bias	move_shift	features.7.1	features.7.1.attn.proj.move_b4
top_params	phase1f_ckpt2_to_ckpt3					384	0.00860911386594423	0.0019340377766638994	0.224650040268898		0.0003067087382078171	features.5.3.attn.proj.move_aft.bias	move_shift	features.5.3	features.5.3.attn.proj.move_aft
top_params	phase1f_ckpt2_to_ckpt3					1536	0.008425539393176855	0.0033837624359875917	0.40160781145095825		0.00032951589673757553	features.6.reduction.move_b4.bias	move_shift	features.6	features.6.reduction.move_b4
top_params	phase1f_ckpt2_to_ckpt3					384	0.008403202368757608	0.004218732938170433	0.5020387172698975		0.0006210282444953918	features.5.0.mlp.fc1.move_aft.bias	move_shift	features.5.0	features.5.0.mlp.fc1.move_aft
top_params	phase1f_ckpt2_to_ckpt3					768	0.008302889963237577	0.004238603170961142	0.5104973316192627		0.0010687261819839478	features.7.0.attn.quant_x_4_qkv.move_b4.bias	act_quant	features.7.0	features.7.0.attn.quant_x_4_qkv
top_params	phase1f_ckpt2_to_ckpt3					384	0.008230197124583666	0.0020684730261564255	0.2513272762298584		0.0003866143524646759	features.5.2.attn.proj.move_aft.bias	move_shift	features.5.2	features.5.2.attn.proj.move_aft
top_params	phase1f_ckpt2_to_ckpt3					192	0.008153081930288731	0.002015142235904932	0.24716325104236603		0.0005205795168876648	features.3.0.attn.move_v_aft.bias	move_shift	features.3.0	features.3.0.attn.move_v_aft
top_params	phase1f_ckpt2_to_ckpt3					96	0.008080006633014902	0.0015245283721014857	0.18867909908294678		0.0004897629842162132	features.1.1.attn.move_v_b4.bias	move_shift	features.1.1	features.1.1.attn.move_v_b4
top_params	phase1f_ckpt2_to_ckpt3					768	0.007875588324569078	0.003800950711593032	0.482624351978302		0.0004723966121673584	features.7.0.attn.quant_x_4_qkv.move_aft.bias	act_quant	features.7.0	features.7.0.attn.quant_x_4_qkv
top_params	phase1f_ckpt2_to_ckpt3					384	0.0078099717084505246	0.0022065704688429832	0.2825324535369873		0.00037243112456053495	features.5.1.attn.proj.move_aft.bias	move_shift	features.5.1	features.5.1.attn.proj.move_aft
top_params	phase1f_ckpt2_to_ckpt3					384	0.007758113467498337	0.004063713364303112	0.5238017439842224		0.0006098402664065361	features.5.1.mlp.fc1.move_aft.bias	move_shift	features.5.1	features.5.1.mlp.fc1.move_aft
top_params	phase1f_ckpt2_to_ckpt3					384	0.007733936063739923	0.0026942179538309574	0.34836310148239136		0.0005311947898007929	features.5.0.attn.quant_x_4_qkv.move_aft.bias	act_quant	features.5.0	features.5.0.attn.quant_x_4_qkv
top_params	phase1f_ckpt2_to_ckpt3					384	0.0077285744343536696	0.002501930110156536	0.3237246572971344		0.00041603262070566416	features.5.0.attn.proj.move_aft.bias	move_shift	features.5.0	features.5.0.attn.proj.move_aft
top_params	phase1f_ckpt2_to_ckpt3					192	0.007681190481645254	0.001271481509320438	0.16553182899951935		0.00033578090369701385	features.3.1.attn.move_v_aft.bias	move_shift	features.3.1	features.3.1.attn.move_v_aft
top_params	phase1f_ckpt2_to_ckpt3					49	0.007527845834106238	0.0024781394749879837	0.32919636368751526		0.0007380656898021698	features.3.0.attn.quan_a_softmax_fn.s	act_quant	features.3.0	features.3.0.attn.quan_a_softmax_fn
top_params	phase1f_ckpt2_to_ckpt3					192	0.007425430776610866	0.0019785743206739426	0.266459196805954		0.0005129575729370117	features.3.0.attn.move_v_b4.bias	move_shift	features.3.0	features.3.0.attn.move_v_b4
top_params	phase1f_ckpt2_to_ckpt3					192	0.007397856041082769	0.0013103109085932374	0.1771203577518463		0.00036825984716415405	features.3.1.attn.move_v_b4.bias	move_shift	features.3.1	features.3.1.attn.move_v_b4
top_params	phase1f_ckpt2_to_ckpt3					384	0.007388604359812765	0.0016414565034210682	0.22216056287288666		0.0002773551968857646	features.5.4.attn.proj.move_b4.bias	move_shift	features.5.4	features.5.4.attn.proj.move_b4
top_params	phase1f_ckpt2_to_ckpt3					192	0.007367045478179761	0.0018684917595237494	0.25362837314605713		0.00040566781535744667	features.3.0.attn.proj.move_b4.bias	move_shift	features.3.0	features.3.0.attn.proj.move_b4
top_params	phase1f_ckpt2_to_ckpt3					1152	0.007323461578220009	0.016249071806669235	2.2187693119049072		0.0017509162425994873	features.3.1.attn.move_qkx_aft.bias	move_shift	features.3.1	features.3.1.attn.move_qkx_aft
top_params	phase1f_ckpt2_to_ckpt3					768	0.007267780376729587	0.004799043294042349	0.660317599773407		0.0007204711437225342	features.7.1.attn.quant_x_4_qkv.move_b4.bias	act_quant	features.7.1	features.7.1.attn.quant_x_4_qkv
top_params	phase1f_ckpt2_to_ckpt3					768	0.007243543745135905	0.0031000275630503893	0.42797112464904785		0.0004086233675479889	features.7.1.attn.proj.move_aft.bias	move_shift	features.7.1	features.7.1.attn.proj.move_aft
top_params	phase1f_ckpt2_to_ckpt3					4608	0.007216633609941715	0.03911722078919411	5.420424938201904		0.002199321985244751	features.5.2.attn.move_qkx_b4.bias	move_shift	features.5.2	features.5.2.attn.move_qkx_b4
top_params	phase1f_ckpt2_to_ckpt3					192	0.007132263564662026	0.0024211180862039328	0.33945998549461365		0.00045031867921352386	features.3.0.mlp.fc1.move_aft.bias	move_shift	features.3.0	features.3.0.mlp.fc1.move_aft
top_params	phase1f_ckpt2_to_ckpt3					768	0.007123983686243978	0.004649951588362455	0.6527178883552551		0.0004732869565486908	features.7.1.attn.quant_x_4_qkv.move_aft.bias	act_quant	features.7.1	features.7.1.attn.quant_x_4_qkv
top_params	phase1f_ckpt2_to_ckpt3					384	0.0070805931138091735	0.0026497882790863514	0.37423253059387207		0.000531194731593132	features.5.0.attn.quant_x_4_qkv.move_b4.bias	act_quant	features.5.0	features.5.0.attn.quant_x_4_qkv
top_params	phase1f_ckpt2_to_ckpt3					384	0.007034992685765746	0.0016515788156539202	0.23476624488830566		0.0002932887291535735	features.5.4.attn.proj.move_aft.bias	move_shift	features.5.4	features.5.4.attn.proj.move_aft
top_params	phase1f_ckpt2_to_ckpt3					192	0.006970266759619484	0.0012377018574625254	0.17756879329681396		0.000331047922372818	features.3.1.attn.proj.move_b4.bias	move_shift	features.3.1	features.3.1.attn.proj.move_b4
top_params	phase1f_ckpt2_to_ckpt3					4608	0.006934124628570419	0.03946124017238617	5.69087553024292		0.002039428800344467	features.5.4.attn.move_qkx_b4.bias	move_shift	features.5.4	features.5.4.attn.move_qkx_b4
top_params	phase1f_ckpt2_to_ckpt3					384	0.0069291959998182455	0.0031267686281353235	0.45124551653862		0.000500604510307312	features.5.5.attn.quant_x_4_qkv.move_aft.bias	act_quant	features.5.5	features.5.5.attn.quant_x_4_qkv
top_params	phase1f_ckpt2_to_ckpt3					288	0.006896087068128487	0.0075836144387722015	1.0996981859207153		0.0012576598674058914	features.1.1.attn.move_qkx_aft.bias	move_shift	features.1.1	features.1.1.attn.move_qkx_aft
top_params	phase1f_ckpt2_to_ckpt3					4608	0.00688941638285908	0.0392177440226078	5.69246244430542		0.002015523612499237	features.5.3.attn.move_qkx_b4.bias	move_shift	features.5.3	features.5.3.attn.move_qkx_b4
top_params	phase1f_ckpt2_to_ckpt3					384	0.006833390153611907	0.003235716838389635	0.4735155999660492		0.0005019344389438629	features.5.5.attn.quant_x_4_qkv.move_b4.bias	act_quant	features.5.5	features.5.5.attn.quant_x_4_qkv
top_params	phase1f_ckpt2_to_ckpt3					3072	0.006739210005149669	0.01393128652125597	2.0671987533569336		0.0010586753487586975	features.7.1.mlp.fc2.move_b4.bias	move_shift	features.7.1	features.7.1.mlp.fc2.move_b4
top_params	phase1f_ckpt2_to_ckpt3					4608	0.006713490371134626	0.038691215217113495	5.763204097747803		0.0021142009645700455	features.5.1.attn.move_qkx_b4.bias	move_shift	features.5.1	features.5.1.attn.move_qkx_b4
top_params	phase1f_ckpt2_to_ckpt3					1152	0.006700025567843068	0.01306166686117649	1.9494950771331787		0.0012186020612716675	features.3.0.attn.move_qkx_aft.bias	move_shift	features.3.0	features.3.0.attn.move_qkx_aft
