run	global_block	stage	block	head	mean_js	mean_cosine_distance	mean_topk_overlap_change	mean_entropy_delta	oscillation_score	spike_score	reversal_score	late_window_score	post_peak_drop_score	acc_up_corr	acc_down_corr	harmful_score	beneficial_score	custom_subset_token	stage_block_head
original	11	3	1	1	0.007508962507005976	0.018155633366057078	0.15816326530612246	0.016466606886313073	0.18547452186781682	0.9999999999946084	0.0	0.18547452186781682	0.0	0.0	0.0	0.7166342415389154	0.17768459194936823	11:1	3:1:1
original	11	3	1	2	0.0075468261990768145	0.013516563936403214	0.09183673469387756	0.014748535710167765	0.11437497840037436	0.9999999999912568	0.0	0.11437497840037436	0.0	0.0	0.0	0.6335899747672664	0.10957122930755846	11:2	3:1:2
original	11	3	1	3	0.010130504581633155	0.01844698046701365	0.12755102040816327	0.019219696352162696	0.15805047509202633	0.9999999999936728	0.0	0.15805047509202633	0.0	0.0	0.0	0.6846029549043241	0.15141235513816098	11:3	3:1:3
original	11	3	1	4	0.00732614116725187	0.01787885020992841	0.05612244897959184	0.018075201694471854	0.0831349605262193	0.9999999999879713	0.0	0.0831349605262193	0.0	0.0	0.0	0.5971016338886104	0.07964329218411796	11:4	3:1:4
original	11	3	1	5	0.0027810428291962785	0.007348040500103292	0.22959183673469388	0.004082267327464084	0.24012914679673986	0.9999999999958356	0.0	0.24012914679673986	0.0	0.0	0.0	0.7804708434565114	0.2300437226312764	11:5	3:1:5
original	11	3	1	6	0.009603642373626983	0.012894228056586576	0.11224489795918367	0.016917646195635072	0.13643453300896072	0.9999999999926704	0.0	0.13643453300896072	0.0	0.0	0.0	0.6593555345508022	0.13070428262258416	11:6	3:1:6
original	11	3	1	7	0.005669326637171162	0.01578789936908065	0.17346938775510204	0.01810719923888282	0.19673733368524213	0.9999999999949171	0.0	0.19673733368524213	0.0	0.0	0.0	0.7297892057418226	0.18847436567046164	11:7	3:1:7
original	11	3	1	8	0.009457641999123186	0.01866116644332383	0.16326530612244897	0.011217254786462405	0.19250584004354224	0.9999999999948054	0.0	0.19250584004354224	0.0	0.0	0.0	0.7248468211682613	0.18442059476171316	11:8	3:1:8
original	11	3	1	9	0.006812439432175963	0.011003024783760473	0.0663265306122449	0.027885451959446694	0.08693054002412601	0.9999999999884965	0.0	0.08693054002412601	0.0	0.0	0.0	0.6015348707424281	0.08327945734311258	11:9	3:1:9
original	11	3	1	10	0.006216658339293569	0.015770916320117623	0.12755102040816327	0.003230339105248614	0.14986162897809932	0.9999999999933271	0.0	0.14986162897809932	0.0	0.0	0.0	0.6750383826430845	0.14356744056101892	11:10	3:1:10
original	11	3	1	11	0.008047470313497776	0.014406791119199402	0.15816326530612246	0.018728542773929213	0.18249038101621257	0.9999999999945203	0.0	0.18249038101621257	0.0	0.0	0.0	0.7131487650241976	0.17482578501353135	11:11	3:1:11
original	11	3	1	12	0.006222172133286318	0.010243828954148215	0.11734693877551021	0.012501423609715623	0.1350630822239163	0.999999999992596	0.0	0.1350630822239163	0.0	0.0	0.0	0.6577536800338332	0.1293904327705116	11:12	3:1:12
original	11	3	1	13	0.007770386581353157	0.01514101887139574	0.11224489795918367	0.02519250149252983	0.13767555356118555	0.9999999999927365	0.0	0.13767555356118555	0.0	0.0	0.0	0.6608050465558338	0.13189318031161554	11:13	3:1:13
original	11	3	1	14	0.0050214996752818855	0.011231677463215406	0.1377551020408163	0.013345077771444114	0.155342786956458	0.9999999999935626	0.0	0.155342786956458	0.0	0.0	0.0	0.6814403751619252	0.14881838990428653	11:14	3:1:14
original	11	3	1	15	0.0068524595134510854	0.014029381726656465	0.1377551020408163	0.016414039902837185	0.1602783472712076	0.9999999999937608	0.0	0.1602783472712076	0.0	0.0	0.0	0.6872051096096519	0.15354665668581663	11:15	3:1:15
original	11	3	1	16	0.005750297810103936	0.012115613035263095	0.14285714285714285	0.0042175724590149954	0.16114481094841138	0.9999999999937944	0.0	0.16114481094841138	0.0	0.0	0.0	0.6882171391846428	0.15437672888857784	11:16	3:1:16
original	11	3	1	17	0.004931033514001279	0.010948034090465297	0.11734693877551021	0.0026086418766655406	0.13348687056764333	0.9999999999925085	0.0	0.13348687056764333	0.0	0.0	0.0	0.6559126648192626	0.1278804220038021	11:17	3:1:17
original	11	3	1	18	0.009305407436518368	0.02120025217752719	0.10204081632653061	0.03439523932469024	0.1359859998730452	0.9999999999926462	0.0	0.1359859998730452	0.0	0.0	0.0	0.6588316478480408	0.13027458787837706	11:18	3:1:18
original	11	3	1	19	0.00938888730347909	0.013209652540744576	0.08163265306122448	0.031263362547995666	0.10735752916024771	0.9999999999906852	0.0	0.10735752916024771	0.0	0.0	0.0	0.6253935940545127	0.10284851293551714	11:19	3:1:19
