run	ckpt_a	ckpt_b	acc_a	acc_b	acc_delta	global_block	stage	block	head	js_divergence	cosine_distance	topk_overlap_change	entropy_a	entropy_b	entropy_delta	oscillation_score
original	48	49	80.598	80.514	-0.08400000000000318	9	2	5	5	0.001459542855359363	0.003590059177253302	0.1326530612244898	3.50142633814754	3.499238306687485	0.0021880314600553064	0.137921466403108
original	48	49	80.598	80.514	-0.08400000000000318	9	2	5	6	0.003817772137749108	0.009841121356329086	0.16326530612244897	3.629573081206824	3.6380367990532005	0.00846371784637645	0.1777705714011648
original	48	49	80.598	80.514	-0.08400000000000318	9	2	5	7	0.004791365538406971	0.010942504543820952	0.17857142857142858	3.414387018722478	3.414645942534604	0.0002589238121259996	0.1943311910348691
original	48	49	80.598	80.514	-0.08400000000000318	9	2	5	8	0.0029939721393674595	0.004006867300213157	0.02040816326530612	3.0335385114658684	3.0327844793578818	0.0007540321079866352	0.027484405915685402
original	48	49	80.598	80.514	-0.08400000000000318	9	2	5	9	0.004152565647265163	0.008513677312969037	0.1683673469387755	3.26680460360245	3.25829036110148	0.008514242500969882	0.18188501414910668
original	48	49	80.598	80.514	-0.08400000000000318	9	2	5	10	0.004059637138539398	0.008288428866195185	0.16326530612244897	3.3013209327018864	3.3009540969236153	0.000366835778271124	0.17565005570501066
original	48	49	80.598	80.514	-0.08400000000000318	9	2	5	11	0.0027271256130284886	0.005326963636352766	0.17857142857142858	3.2952966357926456	3.290531323017292	0.004765312775353525	0.18710204909834519
original	48	49	80.598	80.514	-0.08400000000000318	10	3	0	0	0.01567822340956463	0.020742984908896367	0.17857142857142858	3.200943142941814	3.2229611152835176	0.02201797234170355	0.21719443412405992
original	48	49	80.598	80.514	-0.08400000000000318	10	3	0	1	0.015478914853196149	0.018565765390339495	0.15306122448979592	3.2096069670268506	3.2029504167125644	0.006656550314286136	0.18777155976476018
original	48	49	80.598	80.514	-0.08400000000000318	10	3	0	2	0.024464214338235736	0.026027326533858863	0.0663265306122449	3.212608333549251	3.2441798572309857	0.03157152368173488	0.119975223852513
original	48	49	80.598	80.514	-0.08400000000000318	10	3	0	3	0.018175492442906085	0.025512286383932326	0.14285714285714285	3.372355440450536	3.391992878967339	0.01963743851680322	0.1885086655356616
original	48	49	80.598	80.514	-0.08400000000000318	10	3	0	4	0.0164409968582937	0.02212291768024055	0.14285714285714285	3.324732115991821	3.3737221215563524	0.04899000556453137	0.18632005795213025
original	48	49	80.598	80.514	-0.08400000000000318	10	3	0	5	0.02354980604776332	0.0175928782254261	0.07142857142857142	2.7864888673774337	2.8418520987539897	0.055363231376555966	0.11810757883941644
original	48	49	80.598	80.514	-0.08400000000000318	10	3	0	6	0.019640458548574165	0.025233309796039105	0.07653061224489796	3.3249792367037965	3.357983437142276	0.033004200438479625	0.12470480063335919
original	48	49	80.598	80.514	-0.08400000000000318	10	3	0	7	0.00557176136583378	0.014544824877583462	0.1326530612244898	3.5734100612630852	3.5799462317295023	0.0065361704664170794	0.15342326451454877
original	48	49	80.598	80.514	-0.08400000000000318	10	3	0	8	0.015517785118568585	0.016259346586771972	0.15816326530612246	3.020739163843083	3.0322963642865317	0.011557200443448767	0.1910961170558079
original	48	49	80.598	80.514	-0.08400000000000318	10	3	0	9	0.003931017251070245	0.008925266709578827	0.08673469387755102	3.41011562781329	3.4262522672951667	0.016136639481876713	0.10120464178638776
original	48	49	80.598	80.514	-0.08400000000000318	10	3	0	10	0.020988150553456264	0.024088825024082827	0.09183673469387756	3.2326255649583078	3.2428692070918657	0.010243642133557884	0.1379380744847724
original	48	49	80.598	80.514	-0.08400000000000318	10	3	0	11	0.017244040569255274	0.0175828102792156	0.0663265306122449	3.1286129527214226	3.190281344420394	0.061668391698971536	0.10732022063061293
